1786186341.995494,64874741760
1786186342.9970412,64875106304
1786186343.9983306,64874770432
1786186344.999555,64875163648
1786186346.0009608,64874893312
1786186347.0023384,64875323392
1786186348.00369,64924266496
1786186349.0050888,64874905600
1786186350.006559,64875327488
1786186351.007951,64874663936
1786186352.009397,64874909696
1786186353.0105867,64874672128
1786186354.0119922,64874426368
1786186355.013224,64875122688
1786186356.0146074,64875106304
1786186357.0160193,64923660288
1786186358.0172527,64875188224
1786186359.0184681,64874557440
1786186360.0196724,64874590208
1786186361.0211015,64874024960
1786186362.0224788,64874311680
1786186363.0239053,64874852352
1786186364.0251467,64874459136
1786186365.0263586,65029148672
1786186366.0275822,64874082304
1786186367.0289207,64874713088
1786186368.0303066,64874098688
1786186369.031573,64874377216
1786186370.032957,64886276096
1786186371.0343308,64874598400
1786186372.0357459,64874811392
1786186373.0371702,64874717184
1786186374.0385323,64874455040
1786186375.0399344,64898056192
1786186376.0411725,64874586112
1786186377.0424123,64874221568
1786186378.043607,64874364928
1786186379.044838,64874344448
1786186380.0462434,64954044416
1786186381.047647,64873963520
1786186382.0489645,64874246144
1786186383.0503209,64892571648
1786186384.0515912,64874020864
1786186385.0528638,64923938816
1786186386.0541103,64874397696
1786186387.0553832,64874758144
1786186388.056701,64874332160
1786186389.058109,64874582016
1786186390.059395,64989442048
1786186391.0606785,64980107264
1786186392.061912,64874205184
1786186393.0631363,64874455040
1786186394.0643673,64874483712
1786186395.0663316,64955428864
1786186396.0675554,64874524672
1786186397.068747,64874770432
1786186398.0699344,64874643456
1786186399.0712225,64874713088
1786186400.0724628,64975106048
1786186401.07367,64874131456
1786186402.0750077,64873992192
1786186403.0764315,64874070016
1786186404.0776896,64874270720
1786186405.0789287,64989007872
1786186406.0803244,64874192896
1786186407.081761,64874291200
1786186408.082726,64989085696
1786186409.084141,64874397696
1786186410.08557,64989020160
1786186411.0867414,64874676224
1786186412.089209,64874287104
1786186413.090658,64874528768
1786186414.0920346,64874397696
1786186415.0934427,64975249408
1786186416.0945563,64874446848
1786186417.095796,64888410112
1786186418.0971775,64874139648
1786186419.098567,64874135552
1786186420.09983,64989122560
1786186421.100676,64874147840
1786186422.101918,64874151936
1786186423.1033137,64874188800
1786186424.104551,64874590208
1786186425.1058886,65038467072
1786186426.106721,64874151936
1786186427.1081493,64874147840
1786186428.1095717,64874016768
1786186429.1109903,64874037248
1786186430.1122673,64874303488
1786186431.1134949,64874696704
1786186432.114709,64874459136
1786186433.1160417,64961425408
1786186434.1172671,64874049536
1786186435.1184678,64874594304
1786186436.119877,64874430464
1786186437.1211362,64874180608
1786186438.1223457,64874180608
1786186439.1237311,64874344448
1786186440.124958,64988819456
1786186441.1263192,64874770432
1786186442.1275027,64874983424
1786186443.1289113,64874450944
1786186444.130337,64874450944
1786186445.131579,64874856448
1786186446.132952,64874577920
1786186447.134389,64874446848
1786186448.1357973,64874242048
1786186449.1370573,64874098688
1786186450.1384382,65023041536
1786186451.1398537,64874455040
1786186452.1413145,64874471424
1786186453.1427495,64874074112
1786186454.144009,64874590208
1786186455.1455617,64971587584
1786186456.1465633,64874393600
1786186457.1478102,64975237120
1786186458.1490345,64874196992
1786186459.150281,64874143744
1786186460.1505501,64989200384
1786186461.1518116,64874524672
1786186462.1530628,64874401792
1786186463.1543071,64874545152
1786186464.1545572,64874672128
1786186465.1557822,64975491072
1786186466.1562703,64874541056
1786186467.1577108,64874254336
1786186468.1591256,64874393600
1786186469.1604762,64874336256
1786186470.1618958,64875343872
1786186471.162609,64874602496
1786186472.1629093,64874868736
1786186473.1641533,64874782720
1786186474.1654136,64973950976
1786186475.1666517,64874872832
1786186476.1678944,64874909696
1786186477.1691287,64874737664
1786186478.170379,64875479040
1786186479.1716185,64875372544
1786186480.172854,64878915584
1786186481.174113,64877940736
1786186482.1753776,64876920832
1786186483.176633,64878960640
1786186484.1778862,64878116864
1786186485.1787224,64880197632
1786186486.1801422,64879357952
1786186487.1815841,64879661056
1786186488.1828206,64880234496
1786186489.184092,64879542272
1786186490.185308,64935194624
1786186491.1866894,64880189440
1786186492.1879184,64879882240
1786186493.189155,64879648768
1786186494.1904252,64879857664
1786186495.1916842,64879869952
1786186496.1929164,64879730688
1786186497.1941588,64879714304
1786186498.1954238,64980344832
1786186499.196689,64879509504
1786186500.197944,64879648768
1786186501.1985674,64879595520
1786186502.1998143,64879599616
1786186503.2010639,64879853568
1786186504.2023156,64879214592
1786186505.2025757,64880242688
1786186506.203789,64895393792
1786186507.204049,64880168960
1786186508.2052598,64880062464
1786186509.2064767,64879411200
1786186510.2076867,64880168960
1786186511.2089615,64880078848
1786186512.2101872,64880369664
1786186513.2114062,64959225856
1786186514.2126057,64879611904
1786186515.213822,64879939584
1786186516.2152104,64879898624
1786186517.2165015,64879796224
1786186518.2177181,64880291840
1786186519.2189634,64880070656
1786186520.2202058,64880254976
1786186521.2214546,64880230400
1786186522.2227128,64918228992
1786186523.2239668,64880078848
1786186524.225197,64879718400
1786186525.2264383,64876015616
1786186526.2276855,64876027904
1786186527.2290726,64875798528
1786186528.2304695,64875737088
1786186529.2318735,64875749376
1786186530.2350125,64930754560
1786186531.2364242,64875732992
1786186532.2377005,64875630592
1786186533.238734,64875503616
1786186534.2400126,64875499520
1786186535.2412674,64875569152
1786186536.2425065,64876081152
1786186537.243749,64876204032
